transcript_id,SRR24630900,SRR24630901,SRR24630902,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955
CaT2T05g00508-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02620-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04541-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02242-mRNA,39,36,79,124,135,82,100,94,63
CaT2T12g02465-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03490-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02413-mRNA,0,0,19,13,21,14,18,10,21
CaT2T09g02488-mRNA,94,62,151,92,24,58,48,57,80
CaT2T11g00368-mRNA,127,106,102,139,135,154,135,140,117
CaT2T09g00234-mRNA,412,437,483,812,764,781,682,682,674
CaT2T04g00085-mRNA,302,448,693,1085,684,509,616,708,639
CaT2T05g00393-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00709-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01558-mRNA,8,0,5,9,7,12,12,9,1
CaT2T02g02147-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02094-mRNA,0,0,7,6,5,6,0,0,0
CaT2T01g04917-mRNA,79,173,140,202,178,200,239,182,171
CaT2T11g03476-mRNA,98,92,128,192,226,171,164,217,160
CaT2T08g02592-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02081-mRNA,0,0,9,31,8,10,8,0,18
CaT2T03g04784-mRNA,0,14,14,55,34,21,15,24,37
CaT2T02g03413-mRNA,0,0,11,16,10,18,16,20,24
CaT2T08g00464-mRNA,7,7,21,10,17,10,10,13,8
CaT2T06g02737-mRNA,112,117,187,188,250,163,177,151,142
CaT2T04g00277-mRNA,42,113,112,88,123,120,129,76,63
CaT2T03g00447-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00893-mRNA,113,105,115,302,267,259,228,252,224
CaT2T06g01263-mRNA,13,15,16,18,25,19,20,17,12
CaT2T03g02767-mRNA,482,863,850,636,859,856,989,596,524
CaT2T04g02528-mRNA,10,0,20,14,16,15,9,13,9
CaT2T09g00960-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01580-mRNA,147,177,193,253,231,257,294,234,217
CaT2T03g02564-mRNA,0,0,0,0,0,0,4,0,0
CaT2T02g02725-mRNA,40,29,35,14,41,39,34,10,15
CaT2T01g03274-mRNA,6,8,15,9,6,13,6,6,9
CaT2T09g01157-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02480-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01531-mRNA,156,190,186,154,207,273,391,128,124
CaT2T10g01110-mRNA,4,7,10,33,3,10,14,30,32
CaT2T12g00602-mRNA,0,0,0,0,0,0,0,0,6
CaT2T08g03121-mRNA,92,93,106,183,185,177,150,150,143
CaT2T01g05519-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02441-mRNA,50,30,49,117,30,37,46,54,66
CaT2T01g05011-mRNA,3,7,4,8,9,4,10,4,4
CaT2T04g02073-mRNA,27,14,21,21,27,35,19,12,14
CaT2T03g02638-mRNA,56,65,100,92,72,73,47,119,106
CaT2T04g02925-mRNA,0,1,0,0,0,0,0,0,0
CaT2T07g01507-mRNA,36,39,40,49,43,58,49,54,47
CaT2T06g02390-mRNA,22,14,19,23,29,16,29,9,12
CaT2T04g00460-mRNA,5,0,0,0,0,0,0,0,0
CaT2T07g03399-mRNA,486,624,590,666,682,796,673,437,535
CaT2T11g00046-mRNA,0,0,0,0,1,0,0,0,0
CaT2T09g00897-mRNA,0,0,0,4,0,3,0,0,0
CaT2T09g03224-mRNA,4,0,13,27,34,19,14,22,17
CaT2T05g01391-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00371-mRNA,167,171,197,110,389,317,337,88,144
CaT2T07g01760-mRNA,12,8,15,5,23,30,17,5,9
CaT2T09g01518-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02730-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00018-mRNA,0,0,0,5,0,0,0,0,0
CaT2T02g00778-mRNA,5,0,6,41,11,15,9,24,20
CaT2T08g00659-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01068-mRNA,50,75,62,108,113,97,82,75,84
CaT2T02g03971-mRNA,251,283,252,414,379,418,387,368,354
CaT2T11g00669-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02017-mRNA,62,83,93,128,110,76,72,89,75
CaT2T10g03019-mRNA,9,9,6,4,4,7,8,9,0
CaT2T11g01761-mRNA,223,215,267,1464,552,368,439,993,905
CaT2T01g01692-mRNA,118,83,89,8,76,77,84,0,6
CaT2T03g05082-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00233-mRNA,0,0,0,20,0,0,0,5,12
CaT2T02g00265-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02988-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00461-mRNA,100,85,105,2393,146,103,140,486,578
CaT2T04g03097-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00292-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00178-mRNA,93,110,96,139,127,186,130,133,100
CaT2T03g01124-mRNA,19,51,42,99,53,49,25,115,146
CaT2T08g00006-mRNA,1340,1525,1529,1556,1472,1904,1730,1359,1345
CaT2T03g00245-mRNA,0,0,0,0,3,0,0,0,0
CaT2T02g01847-mRNA,11,11,5,33,22,31,23,84,75
CaT2T07g01984-mRNA,147,186,209,1232,399,355,340,596,527
CaT2T06g01986-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00596-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00106-mRNA,1016,1703,1345,421,715,1367,940,367,384
CaT2T06g03782-mRNA,7,10,5,4,9,11,13,7,3
CaT2T04g00294-mRNA,83,102,92,21,76,144,75,19,25
CaT2T06g00813-mRNA,275,200,355,362,466,450,367,348,240
CaT2T01g04105-mRNA,0,0,0,23,0,0,0,3,3
CaT2T01g04850-mRNA,0,0,0,0,0,0,0,3,8
CaT2T08g00092-mRNA,104,153,116,304,187,256,283,251,245
CaT2T07g03240-mRNA,324,290,448,109,455,773,968,126,82
CaT2T07g02887-mRNA,8,15,8,6,15,0,0,9,0
CaT2T01g02785-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02086-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01183-mRNA,12,15,7,28,17,26,22,30,12
CaT2T06g02676-mRNA,184,176,201,193,251,236,262,116,130
CaT2T11g01356-mRNA,10,6,5,17,16,21,19,14,19
CaT2T02g00357-mRNA,101,193,158,186,280,243,303,196,219
CaT2T05g02087-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g02949-mRNA,7,0,21,5,8,23,7,0,0
CaT2T01g00271-mRNA,531,444,455,565,479,589,583,592,500
CaT2T04g00112-mRNA,16,22,17,29,23,27,35,28,37
CaT2T12g01577-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04727-mRNA,7,3,9,11,20,4,4,8,5
CaT2T06g00129-mRNA,12,0,42,11,0,11,0,0,0
CaT2T05g02801-mRNA,195,212,246,337,380,280,271,246,304
CaT2T06g02547-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00128-mRNA,115,133,188,151,266,172,148,149,124
CaT2T05g02888-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00615-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g04027-mRNA,745,590,1143,1533,2788,2601,2312,881,835
CaT2T02g00574-mRNA,16,15,44,60,57,44,58,57,49
CaT2T01g03450-mRNA,0,3,0,123,28,7,11,27,19
CaT2T06g03377-mRNA,29,47,22,7,49,53,57,0,7
CaT2T02g03407-mRNA,0,3,0,12,0,0,0,0,12
CaT2T03g01666-mRNA,356,340,498,1116,856,676,566,932,858
CaT2T09g01043-mRNA,0,7,8,45,24,29,25,32,6
CaT2T07g02799-mRNA,21,27,40,102,79,70,57,109,82
CaT2T02g02326-mRNA,101,89,100,220,211,136,128,188,173
CaT2T01g02193-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03304-mRNA,79,70,65,61,108,97,119,42,47
CaT2T01g04813-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01684-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02588-mRNA,22,15,14,170,54,44,46,87,86
CaT2T07g03360-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00684-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01699-mRNA,754,677,715,1273,1002,1179,1142,873,840
CaT2T01g04580-mRNA,341,292,367,295,402,422,320,323,339
CaT2T01g03750-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00017-mRNA,411,537,490,734,721,844,873,655,641
CaT2T08g00805-mRNA,1408,1471,1763,1024,1425,1947,1431,1003,1076
CaT2T10g00003-mRNA,0,5,0,0,0,1,0,0,0
CaT2T03g04932-mRNA,0,7,0,8,28,21,8,8,15
CaT2T05g00166-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01842-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g04195-mRNA,32,38,27,85,30,27,54,107,94
CaT2T09g02163-mRNA,1,0,0,0,0,1,0,0,0
CaT2T09g03193-mRNA,7,4,19,38,20,30,24,34,19
CaT2T01g00416-mRNA,36,26,44,83,37,74,70,58,59
CaT2T01g04428-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01484-mRNA,31,52,38,93,93,79,98,66,51
CaT2T09g02312-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g06061-mRNA,2,3,0,8,3,1,6,11,10
CaT2T11g02192-mRNA,0,0,0,0,0,0,8,0,0
CaT2T11g02046-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02241-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00891-mRNA,222,239,270,329,301,308,268,328,290
CaT2T01g05042-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02854-mRNA,24,36,58,532,111,99,73,465,476
CaT2T01g00557-mRNA,0,6,0,0,0,0,0,0,0
CaT2T01g04055-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00099-mRNA,80,88,111,145,127,113,120,117,136
CaT2T11g01167-mRNA,12,23,20,39,51,38,33,42,51
CaT2T01g00237-mRNA,46,41,50,86,93,85,60,62,67
CaT2T06g01943-mRNA,61,68,59,123,112,102,148,112,69
CaT2T12g02571-mRNA,64,58,78,45,137,136,131,35,21
CaT2T07g02299-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g02393-mRNA,54,39,46,63,26,32,28,26,36
CaT2T01g01630-mRNA,15,21,20,83,15,16,17,49,41
CaT2T03g02433-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02119-mRNA,167,225,262,180,203,245,289,193,186
CaT2T04g02876-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02020-mRNA,0,0,3,9,0,5,0,0,0
CaT2T12g01313-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03015-mRNA,122,120,160,607,260,244,184,935,911
CaT2T01g05233-mRNA,105,136,114,248,269,199,138,186,150
CaT2T12g00051-mRNA,167,227,206,250,295,335,293,224,208
CaT2T02g00477-mRNA,0,3,2,0,0,0,0,5,0
CaT2T08g01811-mRNA,1196,1594,1455,2900,2479,2910,3514,2797,2618
CaT2T06g03747-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00166-mRNA,37,58,88,212,124,94,91,112,150
CaT2T07g03008-mRNA,33,33,36,116,46,55,87,90,58
CaT2T03g00183-mRNA,292,465,544,214,584,827,1435,192,179
CaT2T02g03082-mRNA,4,2,6,11,12,7,12,3,0
CaT2T03g01007-mRNA,90,133,174,255,258,234,228,204,207
CaT2T06g02726-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00871-mRNA,69,53,64,21,86,93,61,40,37
CaT2T02g03833-mRNA,596,456,515,298,820,935,580,276,244
CaT2T05g01307-mRNA,14,13,29,50,43,33,43,35,20
CaT2T05g01817-mRNA,4,0,0,0,0,6,5,9,0
CaT2T04g02958-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03153-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02376-mRNA,15,11,36,90,3,3,0,55,37
CaT2T01g01379-mRNA,22,0,27,18,26,25,33,22,10
CaT2T05g00122-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01171-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01234-mRNA,60,69,72,72,92,73,82,56,68
CaT2T01g03271-mRNA,0,5,0,7,3,8,0,0,4
CaT2T06g00090-mRNA,0,0,0,4,0,0,0,0,0
CaT2T04g01111-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04063-mRNA,118,140,136,201,169,208,123,145,181
CaT2T11g02109-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05358-mRNA,2,0,0,0,0,0,0,0,0
CaT2T12g02712-mRNA,202,219,270,388,530,394,364,315,306
CaT2T03g00968-mRNA,4308,4370,4502,3043,3433,5442,4381,2784,2736
CaT2T02g00893-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00346-mRNA,227,335,175,78,112,180,264,53,71
CaT2T07g02066-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03056-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02082-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02354-mRNA,39,46,43,79,84,82,100,80,85
CaT2T10g02709-mRNA,295,264,286,258,310,305,314,189,198
CaT2T09g02593-mRNA,237,40,109,183,59,77,69,34,22
CaT2T03g03247-mRNA,59,56,84,305,99,95,104,257,261
CaT2T11g00053-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02498-mRNA,41,77,42,94,109,96,93,98,90
CaT2T06g03140-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00495-mRNA,122,144,156,275,278,245,201,261,179
CaT2T01g02438-mRNA,192,147,138,333,258,284,256,293,205
CaT2T03g00082-mRNA,82,117,118,226,225,189,148,133,137
CaT2T02g03452-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02103-mRNA,37,50,58,72,69,59,39,47,50
CaT2T09g02213-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g02716-mRNA,1,1,0,2,3,0,0,3,0
CaT2T10g00271-mRNA,0,0,3,251,43,41,59,156,172
CaT2T05g03456-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01705-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04459-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00418-mRNA,0,0,0,0,0,3,0,0,0
CaT2T02g03670-mRNA,9,7,13,5,7,7,13,0,4
CaT2T03g02634-mRNA,132,104,130,111,128,145,141,91,63
CaT2T02g00958-mRNA,0,0,0,3,0,0,0,0,0
CaT2T02g03307-mRNA,399,466,492,823,916,917,905,679,665
CaT2T03g03289-mRNA,0,0,2,0,0,0,0,0,0
CaT2T12g02433-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02140-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01486-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01639-mRNA,0,9,13,4,23,10,8,0,0
CaT2T10g00238-mRNA,64,111,78,94,82,96,76,61,78
CaT2T08g02072-mRNA,0,6,4,8,9,20,10,0,4
CaT2T12g00760-mRNA,183,206,249,417,492,493,354,311,338
CaT2T03g01777-mRNA,66,77,86,60,137,126,98,49,78
CaT2T11g00482-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00728-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02920-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00106-mRNA,40,32,38,83,107,76,65,84,67
CaT2T02g00418-mRNA,96,103,84,112,110,150,141,99,99
CaT2T05g03143-mRNA,16,12,6,5,9,15,15,13,19
CaT2T01g02815-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00168-mRNA,5,0,2,0,10,9,13,0,0
CaT2T05g03099-mRNA,392,384,454,607,689,727,580,454,528
CaT2T06g00694-mRNA,53,53,70,142,85,83,84,93,62
CaT2T10g00356-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g01839-mRNA,0,0,8,0,13,3,0,3,2
CaT2T08g02295-mRNA,0,0,0,0,0,3,0,3,0
CaT2T12g01407-mRNA,61,111,100,72,90,80,105,46,49
CaT2T08g00470-mRNA,101,143,150,258,217,200,136,163,167
CaT2T01g02029-mRNA,0,0,10,10,0,5,6,6,0
CaT2T01g04434-mRNA,21,10,29,33,24,31,15,35,29
CaT2T04g02127-mRNA,101,130,124,197,163,135,157,186,126
CaT2T12g00582-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04517-mRNA,65,85,100,54,112,148,99,94,62
CaT2T11g01651-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02560-mRNA,260,268,272,202,200,249,241,150,177
CaT2T11g01794-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01504-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02534-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02021-mRNA,10,19,23,24,44,28,33,29,16
CaT2T09g03103-mRNA,0,0,0,0,2,0,0,0,0
CaT2T04g00001-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g02267-mRNA,76,65,114,156,200,171,222,151,145
CaT2T03g00203-mRNA,18,48,50,112,157,109,98,143,176
CaT2T09g00786-mRNA,24,39,55,71,55,97,69,40,74
CaT2T04g01247-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04963-mRNA,0,0,4,0,5,5,3,0,5
CaT2T03g03080-mRNA,231,262,259,508,405,464,372,446,450
CaT2T11g03294-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03128-mRNA,59,110,77,138,193,133,132,90,72
CaT2T02g00091-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01552-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04167-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00788-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00948-mRNA,360,399,396,686,1121,928,889,611,518
CaT2T08g01470-mRNA,70,74,82,93,164,129,142,82,89
CaT2T03g00972-mRNA,10,9,11,88,18,20,24,110,90
CaT2T07g02044-mRNA,66,52,32,22,47,56,62,34,25
CaT2T01g02559-mRNA,87,95,146,136,187,152,132,106,130
CaT2T06g03226-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01266-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02476-mRNA,0,6,0,11,3,9,0,5,0
CaT2T04g01112-mRNA,54,87,124,155,147,143,127,110,103
CaT2T08g03145-mRNA,422,457,687,1350,1164,938,746,991,1037
CaT2T05g02879-mRNA,0,0,0,3,0,0,0,2,0
CaT2T03g02890-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02223-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g02332-mRNA,13,21,16,208,56,46,51,81,99
CaT2T02g03596-mRNA,136,105,148,153,171,209,172,117,100
CaT2T06g03639-mRNA,143,206,224,360,336,332,281,286,308
CaT2T08g03099-mRNA,625,551,785,194,853,821,576,209,166
CaT2T08g02848-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03045-mRNA,70,63,64,112,117,109,153,105,122
CaT2T01g04959-mRNA,12,11,25,69,119,98,89,93,75
CaT2T06g01774-mRNA,0,0,0,0,0,2,0,0,2
CaT2T01g00331-mRNA,172,152,231,209,206,249,208,222,163
CaT2T07g03055-mRNA,0,3,0,0,0,3,0,0,0
CaT2T02g03706-mRNA,1,2,10,0,6,11,3,0,0
CaT2T03g04043-mRNA,75,69,92,113,146,122,114,60,62
CaT2T03g04117-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02571-mRNA,18,29,23,26,55,62,48,27,40
CaT2T01g04635-mRNA,10,12,16,27,58,51,35,36,25
CaT2T08g02970-mRNA,80,61,72,170,102,89,86,130,145
CaT2T01g00891-mRNA,0,0,7,0,4,0,4,0,0
CaT2T07g02984-mRNA,60,47,50,429,95,80,65,212,182
CaT2T10g00224-mRNA,105,147,163,203,221,210,225,174,161
CaT2T07g02954-mRNA,12,13,16,27,29,29,22,11,12
CaT2T02g02993-mRNA,211,225,246,331,397,399,320,338,297
CaT2T11g01199-mRNA,94,78,0,104,111,127,142,59,0
CaT2T08g03206-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00434-mRNA,28,23,42,6,66,45,58,5,5
CaT2T02g03673-mRNA,28,14,26,106,27,31,26,95,101
CaT2T08g03178-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01374-mRNA,55,91,94,170,214,149,140,168,179
CaT2T12g00824-mRNA,169,197,235,302,297,249,270,229,222
CaT2T04g00033-mRNA,358,371,424,317,574,504,471,370,332
CaT2T03g02602-mRNA,27,29,38,50,22,49,11,52,33
CaT2T01g04965-mRNA,0,0,0,0,3,3,3,0,0
CaT2T07g00371-mRNA,0,0,4,0,8,6,13,0,7
CaT2T02g02453-mRNA,37,81,60,50,48,49,51,28,29
CaT2T01g02168-mRNA,490,612,651,1335,1092,964,886,1254,1237
CaT2T06g03627-mRNA,3,10,5,4,6,7,4,0,0
CaT2T09g01625-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00562-mRNA,0,3,0,3,0,5,0,0,7
CaT2T09g00214-mRNA,12,13,10,10,6,15,0,16,13
CaT2T06g01262-mRNA,3,5,3,7,5,6,5,3,10
CaT2T07g01940-mRNA,73,44,76,141,116,105,94,126,142
CaT2T07g02964-mRNA,0,0,0,0,2,0,3,0,0
CaT2T11g02377-mRNA,0,5,3,10,4,5,9,0,6
CaT2T05g02781-mRNA,13,10,3,11,11,10,6,14,0
CaT2T09g03019-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02428-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g01834-mRNA,0,3,4,7,4,8,14,0,4
CaT2T07g01616-mRNA,9,15,29,61,42,35,28,73,39
CaT2T01g04433-mRNA,274,361,508,595,631,603,441,467,397
CaT2T04g01386-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01541-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05365-mRNA,35,37,35,91,16,38,22,108,90
CaT2T01g00037-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00140-mRNA,14,12,11,41,39,33,15,27,14
CaT2T06g03495-mRNA,12,23,22,35,32,30,30,25,19
CaT2T03g01251-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01130-mRNA,2,3,4,0,6,2,4,0,0
CaT2T01g03445-mRNA,163,202,230,257,284,321,330,225,213
CaT2T05g01827-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00459-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00630-mRNA,0,0,0,0,0,4,0,0,4
CaT2T01g00467-mRNA:exon:3443-larent=CaT2T01g00467-mRNA,1,0,1,1,1,1,1,1,1
CaT2T05g01914-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01327-mRNA,0,0,0,11,8,0,6,16,15
CaT2T03g01713-mRNA,14,25,33,5,22,37,27,5,3
CaT2T01g05388-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g03668-mRNA,0,0,0,0,0,5,0,0,0
CaT2T01g05616-mRNA,8,0,0,0,7,21,10,8,3
CaT2T12g01745-mRNA,0,0,0,0,0,0,4,0,3
CaT2T03g03180-mRNA,5,0,5,0,4,0,9,6,0
CaT2T12g00780-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g00986-mRNA,20,24,26,79,40,56,38,74,31
CaT2T04g00440-mRNA,131,131,139,998,298,276,218,760,807
CaT2T12g01537-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02650-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00991-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01488-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02553-mRNA,41,58,55,69,80,107,67,70,104
CaT2T03g01558-mRNA,0,0,0,5,2,0,0,0,0
CaT2T11g02272-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00144-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00252-mRNA,62,50,83,91,147,155,103,100,76
CaT2T06g00089-mRNA,0,0,0,0,0,0,0,9,0
CaT2T09g00953-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01039-mRNA,13,13,14,33,26,14,16,0,15
CaT2T04g00543-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00762-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g03089-mRNA,32,23,26,0,7,17,10,0,0
CaT2T03g01192-mRNA,16,22,25,44,60,49,45,37,47
CaT2T02g04168-mRNA,178,91,145,120,197,236,190,62,68
CaT2T08g01311-mRNA,0,0,0,3,0,0,0,0,0
CaT2T05g01169-mRNA,289,344,406,616,545,462,463,545,535
CaT2T06g03070-mRNA,16,17,56,0,3,22,11,0,0
CaT2T05g01249-mRNA,258,372,370,730,639,700,1051,753,633
CaT2T08g03184-mRNA,104,134,121,80,189,194,178,103,93
CaT2T01g00690-mRNA,2,0,2,0,2,4,3,0,0
CaT2T05g00770-mRNA,315,278,267,587,448,410,469,491,547
CaT2T12g02557-mRNA,0,0,0,0,0,0,0,0,2
CaT2T01g03776-mRNA,101,174,189,392,353,273,292,343,246
CaT2T09g02143-mRNA,441,528,548,446,725,809,586,497,458
CaT2T06g02384-mRNA,13931,15010,12777,9223,12580,18681,16760,9088,8766
CaT2T12g01463-mRNA,0,0,0,0,0,3,0,0,0
CaT2T11g01696-mRNA,5,0,8,21,20,25,5,19,24
CaT2T01g05704-mRNA,326,444,433,483,542,549,478,489,493
CaT2T06g02930-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00973-mRNA,0,0,3,0,0,0,0,0,0
CaT2T10g00448-mRNA,0,0,8,0,0,0,0,0,0
CaT2T01g00314-mRNA,7447,8453,8679,12825,8885,10296,8132,11707,10975
CaT2T04g00660-mRNA,67,29,77,95,64,75,74,47,61
CaT2T12g01983-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01425-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02152-mRNA,229,189,295,304,470,440,478,255,255
CaT2T07g03093-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g02314-mRNA,0,7,0,0,0,0,0,4,0
CaT2T09g00369-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02689-mRNA,8,13,13,10,5,12,11,9,8
CaT2T08g02276-mRNA,213,183,215,440,348,394,302,353,324
CaT2T01g00550-mRNA,140,125,151,203,160,131,164,113,155
CaT2T04g02778-mRNA,0,0,0,0,0,2,0,0,0
CaT2T02g00690-mRNA,52,100,69,241,141,126,99,267,236
CaT2T05g01586-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02746-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g02895-mRNA,0,0,0,3,0,0,0,0,0
CaT2T08g02314-mRNA,48,62,74,70,103,114,97,76,73
CaT2T01g03698-mRNA,23,39,29,1767,352,209,218,1855,1736
CaT2T03g02673-mRNA,7,12,13,8,20,24,9,11,9
CaT2T03g02627-mRNA,31,10,26,48,51,24,42,30,45
CaT2T12g03864-mRNA,122,152,161,234,229,243,231,185,171
CaT2T09g00208-mRNA,49,32,43,65,84,65,43,67,27
CaT2T11g00512-mRNA,0,3,3,28,9,5,12,5,18
CaT2T03g00187-mRNA,68,91,104,293,106,109,127,264,258
CaT2T09g02982-mRNA,703,1175,1170,1580,3800,2824,3241,1083,1049
CaT2T11g00117-mRNA,132,101,232,313,408,254,204,219,237
