transcript_id,SRR24630893,SRR24630894,SRR24630896,SRR24630912,SRR24630913,SRR24630914,SRR24630931,SRR24630932,SRR24630933,SRR24630947,SRR24630948,SRR24630949,SRR24630967,SRR24630968,SRR24630969,SRR24630977,SRR24630978,SRR24630979,SRR25031738,SRR25031739,SRR25031740
CaT2T12g01544-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00690-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01805-mRNA,59,49,58,47,55,46,327,273,302,113,79,69,182,189,167,373,327,243,1,7,3
CaT2T01g02562-mRNA,1610,1236,1186,1970,2563,1790,8254,4890,7220,1694,1697,1549,3768,4026,3571,5804,7002,5523,120,135,134
CaT2T07g00945-mRNA,674,781,612,624,829,826,5634,3354,4894,855,791,762,973,867,712,4118,5178,3421,85,99,94
CaT2T06g01647-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
CaT2T09g00493-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03027-mRNA,11,7,5,2,6,15,26,12,10,16,3,6,5,1,5,19,36,25,0,0,0
CaT2T07g02683-mRNA,275,54,69,348,336,347,197,59,178,261,348,261,66,31,42,111,175,148,10,11,20
CaT2T03g04112-mRNA,270,218,237,246,336,335,2593,1497,2054,277,334,254,388,490,354,2031,2140,1740,28,32,24
CaT2T06g00380-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05722-mRNA,0,0,0,0,50,46,0,249,0,72,0,0,0,0,49,0,377,0,0,0,0
CaT2T07g02090-mRNA,0,0,5,10,0,0,10,18,11,0,0,0,0,0,0,12,11,6,0,0,0
CaT2T09g02176-mRNA,32,16,25,29,31,56,53,41,119,36,25,41,176,156,116,120,119,111,0,5,0
CaT2T01g04452-mRNA,37,50,56,20,24,44,444,206,369,78,60,73,12,17,13,280,406,244,10,9,24
CaT2T01g01230-mRNA,0,0,3,0,3,0,12,8,9,0,0,0,4,0,0,8,12,7,0,0,0
CaT2T12g01773-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CaT2T02g00259-mRNA,185,111,105,219,219,163,1135,602,962,99,173,128,102,103,100,937,975,856,11,14,10
CaT2T04g00407-mRNA,8,10,13,10,9,18,135,79,113,17,12,21,22,34,26,59,79,55,5,0,0
CaT2T04g00369-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02693-mRNA,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02028-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05064-mRNA,418,499,489,168,304,440,2165,1249,1991,368,407,358,235,293,243,1794,2028,1594,48,43,31
CaT2T01g00746-mRNA,350,257,275,439,538,431,3280,1665,2520,426,425,414,561,695,556,2181,2405,1872,35,48,48
CaT2T05g00287-mRNA,3,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,9,0,0,0,0
CaT2T11g02242-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02779-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02301-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02993-mRNA,241,199,158,223,268,247,1105,730,960,238,216,254,900,989,834,907,1081,820,17,30,41
CaT2T08g00565-mRNA,20,25,19,21,21,22,122,48,86,47,14,10,33,39,21,43,99,62,0,0,0
CaT2T11g01549-mRNA,30,25,32,13,22,31,120,26,73,10,28,20,72,58,79,51,59,45,0,3,0
CaT2T03g00780-mRNA,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,9,0,0,0,0,0
CaT2T08g02288-mRNA,122,78,68,117,152,196,244,158,201,92,114,105,376,358,294,125,196,181,7,15,13
CaT2T07g02537-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03588-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00514-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
CaT2T02g00242-mRNA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00883-mRNA,8,6,9,7,7,7,53,29,36,17,9,15,16,25,8,38,51,73,0,0,0
CaT2T06g03112-mRNA,274,253,200,229,353,304,2062,1170,1926,307,331,354,298,280,276,1459,1872,1250,16,24,27
CaT2T02g00534-mRNA,0,0,0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,5,0,0,0
CaT2T01g00471-mRNA,0,5,7,10,0,7,92,70,75,9,0,0,16,10,0,41,162,75,0,0,0
CaT2T05g01153-mRNA,5,0,7,23,19,27,206,100,180,52,24,25,200,206,174,117,169,153,0,0,2
CaT2T05g01945-mRNA,267,198,192,206,195,263,1865,1051,1646,260,283,240,271,238,232,1530,1617,1334,43,33,37
CaT2T05g01416-mRNA,314,302,235,262,325,324,3615,1978,3196,407,473,468,494,511,430,3024,3111,2397,35,47,0
CaT2T10g00954-mRNA,76,23,20,363,386,178,22,8,9,6,7,6,440,516,427,0,12,7,0,0,0
CaT2T05g03422-mRNA,361,261,292,571,807,602,11533,7101,11099,3981,4788,4428,15076,16744,14116,9332,11106,8477,254,174,231
CaT2T07g00139-mRNA,232,192,246,274,255,324,1252,795,1243,217,224,190,290,251,236,981,1189,851,31,25,18
CaT2T02g00547-mRNA,20,27,15,22,19,16,112,47,83,27,42,38,162,134,100,102,68,53,0,0,0
CaT2T02g03176-mRNA,353,354,357,338,267,345,2515,1702,2386,578,572,524,614,671,550,1980,2377,1756,45,41,52
CaT2T07g01604-mRNA,201,209,193,151,171,230,1285,813,1334,248,289,254,398,440,412,1003,1062,1074,23,38,21
CaT2T04g00988-mRNA,107,119,113,80,150,190,428,347,369,55,77,54,78,101,74,270,393,272,10,10,10
CaT2T06g01378-mRNA,29,36,42,11,12,16,257,136,213,38,29,33,0,3,0,177,260,200,0,5,0
CaT2T06g00724-mRNA,5,0,0,9,15,21,31,40,14,7,7,23,224,173,179,58,44,49,0,0,0
CaT2T01g01985-mRNA,233,283,316,176,159,177,1838,1524,1789,243,240,166,518,521,475,1345,2043,1431,45,38,65
CaT2T11g01768-mRNA,352,424,345,353,445,498,3026,1806,2857,534,574,588,1411,1443,1360,2538,2702,2190,37,57,34
CaT2T10g00190-mRNA,392,351,361,809,722,505,2088,1112,1783,464,536,533,1662,1692,1228,1258,1490,1216,61,31,105
CaT2T02g02292-mRNA,66,95,68,41,54,41,608,386,699,74,50,58,18,13,7,513,729,522,11,26,28
CaT2T03g00312-mRNA,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T06g03187-mRNA,30,29,14,167,239,98,365,244,260,41,33,36,255,282,251,247,322,260,13,14,14
CaT2T08g00417-mRNA,265,197,194,294,373,307,1896,1038,1589,248,254,256,566,496,372,1278,1503,1268,26,29,37
CaT2T03g04276-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01927-mRNA,35,34,29,54,65,54,176,115,158,58,78,65,213,186,175,188,170,128,6,7,6
CaT2T08g02093-mRNA,229,230,183,251,236,192,1808,1189,1570,221,213,224,419,412,423,1351,1590,1218,20,14,14
CaT2T02g03800-mRNA,66,42,52,78,77,53,500,342,464,98,71,70,96,97,103,407,497,460,9,17,16
CaT2T03g04549-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00122-mRNA,77,58,88,52,44,83,1148,620,867,70,95,102,63,49,67,808,976,797,14,21,14
CaT2T08g03200-mRNA,767,375,426,738,795,775,2957,2027,2741,298,422,376,167,186,172,2521,3321,2523,58,45,62
CaT2T01g00994-mRNA,233,194,222,156,139,173,1987,1262,1955,133,156,185,204,229,147,1418,1616,1480,47,31,35
CaT2T12g01635-mRNA,6,0,7,3,0,2,12,20,27,5,8,12,4,1,1,35,27,15,0,2,0
CaT2T04g02819-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02724-mRNA,15,13,10,11,5,27,49,38,62,12,15,0,29,22,30,36,55,34,0,0,0
CaT2T11g01591-mRNA,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04467-mRNA,40,58,39,22,33,24,437,212,375,139,93,103,40,39,30,432,396,310,0,0,0
CaT2T10g00615-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01829-mRNA,68,101,79,51,113,82,163,136,188,31,26,23,136,177,131,212,321,200,0,0,10
CaT2T10g02217-mRNA,65,71,60,75,79,72,405,243,311,85,67,66,139,116,116,298,317,300,13,12,6
CaT2T07g01848-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00262-mRNA,1285,2476,1587,420,290,1175,15782,8387,12940,816,744,779,576,600,519,10130,12692,9496,152,120,137
CaT2T06g00066-mRNA,20,36,35,5,16,73,802,657,931,28,20,34,16,16,10,418,555,492,3,2,2
CaT2T02g01890-mRNA,160,113,179,80,100,196,1567,1050,1469,179,150,138,88,97,78,1104,1582,1035,0,14,0
CaT2T11g00163-mRNA,3,4,3,0,0,3,6,0,7,0,0,0,2,3,4,16,6,3,0,0,0
CaT2T09g00112-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00980-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01750-mRNA,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0
CaT2T03g00952-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00169-mRNA,0,1,1,1,0,1,7,1,6,6,2,3,2,2,2,3,4,3,0,1,0
CaT2T12g01946-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02895-mRNA,234,218,192,203,293,270,2440,1637,2158,277,251,274,245,278,296,1920,2122,1654,13,15,21
CaT2T09g03047-mRNA,10,0,4,126,326,39,14,4,15,0,0,0,469,492,402,6,21,8,0,0,0
CaT2T09g00674-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00842-mRNA,0,0,3,0,0,0,0,0,3,0,0,0,8,5,11,0,7,0,0,0,0
CaT2T01g05602-mRNA,0,0,0,0,0,0,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0
CaT2T11g00245-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02079-mRNA,127,126,135,204,211,219,901,516,777,161,158,179,512,547,434,548,833,614,27,17,39
CaT2T12g01944-mRNA,517,396,336,818,744,726,5420,2791,4207,537,776,572,1104,1149,897,3667,4367,3290,96,89,128
CaT2T12g02219-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01963-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01590-mRNA,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
CaT2T06g03545-mRNA,7,16,20,10,22,18,78,49,68,17,12,15,11,11,20,56,81,47,0,0,0
CaT2T06g00296-mRNA,1462,1290,1217,1146,1806,1686,8659,5663,7655,1013,1067,1103,909,955,931,7952,9369,6614,70,99,119
CaT2T05g02013-mRNA,605,522,470,508,668,634,3183,1719,2802,606,637,604,1054,1083,1040,2465,2801,2176,25,28,44
CaT2T07g02070-mRNA,74,83,65,562,767,537,254,176,119,38,34,54,1002,1143,994,121,171,154,2,3,0
CaT2T12g02070-mRNA,0,0,0,0,0,0,0,0,0,0,8,0,14,12,4,0,0,0,0,0,0
CaT2T01g00033-mRNA,490,417,468,518,670,637,3149,1594,2504,701,669,618,2069,2148,1976,2517,2532,1909,41,32,28
CaT2T01g02070-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04038-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00685-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01171-mRNA,0,7,0,0,0,5,36,22,37,18,0,12,10,12,0,57,22,33,0,0,0
CaT2T04g00139-mRNA,5,0,8,4,0,0,14,18,18,0,0,4,4,5,0,22,28,19,0,0,2
CaT2T04g00907-mRNA,423,422,332,306,568,500,3957,1988,3134,693,709,710,1873,1982,1717,2779,3215,2581,30,42,25
CaT2T03g04322-mRNA,354,296,262,350,308,386,3291,1529,2656,362,388,373,289,287,278,2240,2779,1789,50,60,86
CaT2T01g00832-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00650-mRNA,226,293,263,247,203,329,2265,1317,2067,252,263,268,117,103,103,1336,2365,1380,45,48,47
CaT2T07g01411-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01865-mRNA,44,39,35,34,41,56,263,143,274,60,50,45,84,91,88,139,216,189,9,10,12
CaT2T08g00348-mRNA,1451,1546,1732,1394,1335,1245,15278,10148,15013,1406,1529,1448,1944,1878,1656,11041,14715,12711,374,459,279
CaT2T10g02838-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01618-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00231-mRNA,5,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,9,0,0,0,0
CaT2T06g00185-mRNA,2,2,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
CaT2T02g01963-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02616-mRNA,0,0,3,0,0,0,15,0,10,0,0,0,0,0,0,14,0,3,0,0,0
CaT2T07g00859-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01874-mRNA,75,29,34,184,187,131,291,109,183,80,73,62,103,155,72,281,198,134,18,0,10
CaT2T08g00550-mRNA,123,106,85,77,101,118,512,294,598,66,99,64,88,83,86,435,573,447,12,17,8
CaT2T09g02966-mRNA,3,10,1,16,7,13,111,2,42,23,19,9,13,20,11,13,22,19,3,2,3
CaT2T09g03170-mRNA,11,8,4,0,12,15,10,12,16,16,12,14,60,65,70,18,12,27,3,0,0
CaT2T04g00245-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g01963-mRNA,0,0,0,39,15,3,0,0,12,9,31,12,1254,1345,1177,0,0,0,0,0,0
CaT2T06g00607-mRNA,13,15,12,9,6,11,112,111,113,6,12,10,13,6,14,105,81,49,3,7,3
CaT2T03g02982-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00165-mRNA,74,153,109,78,79,107,854,628,779,86,121,96,0,30,27,804,848,569,4,5,3
CaT2T03g05056-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
CaT2T11g00367-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01360-mRNA,327,248,301,272,313,278,2539,1497,2484,365,331,337,423,503,371,1682,2227,1838,60,71,111
CaT2T10g01113-mRNA,10,10,3,0,8,0,58,48,44,10,0,15,0,0,12,69,84,64,0,0,0
CaT2T10g00862-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02188-mRNA,0,0,0,0,0,0,12,9,6,0,0,0,0,0,0,10,16,10,0,0,0
CaT2T07g02397-mRNA,900,940,987,1448,2213,1671,8107,3769,6636,1179,1169,1011,5727,6060,5152,5440,6174,5548,37,61,37
CaT2T05g00736-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02160-mRNA,22,19,8,5,8,20,65,58,115,11,10,0,0,0,11,62,88,82,0,0,0
CaT2T08g02058-mRNA,282,157,201,277,292,308,1194,465,985,218,222,179,300,378,271,853,903,746,17,18,14
CaT2T03g04718-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02749-mRNA,978,795,797,1026,1144,1031,5540,3739,5110,703,854,740,1323,1443,1304,3771,4991,4303,140,114,101
CaT2T05g02992-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01255-mRNA,245,182,160,363,345,234,1078,1051,1120,195,204,175,254,265,283,885,1155,1087,0,0,0
CaT2T09g02264-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00153-mRNA,1116,1299,1413,945,909,913,6973,5206,7407,956,913,923,1560,1609,1407,6584,8180,6015,173,216,192
CaT2T06g00950-mRNA,0,0,0,6,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T07g02675-mRNA,41,28,42,199,235,115,121,60,71,8,20,21,128,115,110,96,53,46,5,0,7
CaT2T08g00513-mRNA,216,195,151,276,316,275,974,632,840,416,380,434,917,891,926,957,1069,787,19,42,32
CaT2T01g04115-mRNA,518,422,432,1003,1123,726,2464,1511,2329,741,734,597,3836,4142,3463,2057,2116,1944,55,65,77
CaT2T02g01033-mRNA,121,73,81,50,96,116,566,296,451,67,91,86,87,94,44,351,495,320,10,10,0
CaT2T06g02328-mRNA,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0
CaT2T01g01262-mRNA,323,335,315,269,329,472,733,604,694,138,213,200,140,163,149,586,702,564,11,11,12
CaT2T10g00824-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02215-mRNA,466,209,186,1118,1137,586,1269,286,641,323,408,354,2087,2472,2029,669,692,495,37,30,44
CaT2T12g01284-mRNA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g03112-mRNA,0,0,0,0,4,0,16,3,8,0,0,5,0,0,0,11,14,23,0,0,0
CaT2T07g02007-mRNA,0,9,8,0,0,0,26,24,31,2,0,9,0,0,8,9,50,15,0,0,3
CaT2T05g00107-mRNA,7,0,4,5,7,6,41,41,34,0,5,6,0,3,0,19,46,25,0,0,0
CaT2T08g00880-mRNA,377,410,361,445,450,462,1773,1367,1728,306,289,311,453,472,366,1333,1940,1380,45,45,29
CaT2T03g00277-mRNA,78,26,57,28,63,45,527,257,464,91,62,99,14,30,15,387,431,294,8,14,15
CaT2T06g01146-mRNA,78,82,63,65,94,49,527,253,417,95,125,83,37,21,25,348,497,369,0,5,15
CaT2T04g00489-mRNA,105,192,122,122,88,158,2548,1385,2270,211,235,207,65,86,61,1958,2705,1838,30,47,21
CaT2T06g02754-mRNA,214,177,184,167,194,187,1695,1143,1559,286,372,235,602,581,369,1279,1537,1110,22,31,29
CaT2T03g00965-mRNA,145,158,148,141,167,203,1965,1487,1934,73,40,24,38,41,44,1895,2272,1613,9,10,8
CaT2T09g01601-mRNA,110,98,102,145,159,145,948,508,808,94,51,104,260,274,297,547,817,640,10,19,11
CaT2T12g01561-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01282-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00980-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03323-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00826-mRNA,30,35,30,25,63,30,169,162,144,41,35,45,54,73,28,83,148,145,6,3,0
CaT2T07g01759-mRNA,21,25,24,18,19,26,179,78,164,18,20,16,35,30,27,118,119,110,0,3,0
CaT2T11g03469-mRNA,129,201,222,377,260,342,621,246,450,0,0,0,0,0,0,432,548,371,0,0,0
CaT2T09g01068-mRNA,32,31,15,22,33,27,194,96,172,28,41,17,45,48,43,165,176,151,0,0,0
CaT2T02g00825-mRNA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
CaT2T10g01930-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00171-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00971-mRNA,0,0,0,5,0,0,0,0,0,13,0,9,13,19,18,0,0,0,0,0,0
CaT2T03g04081-mRNA,3,0,0,12,0,7,2,0,0,0,2,0,2,3,0,0,0,0,0,0,0
CaT2T01g04131-mRNA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0
CaT2T05g01470-mRNA,6,0,3,8,6,10,80,30,64,4,8,0,7,7,7,40,42,59,0,0,0
CaT2T08g02978-mRNA,3332,3190,2878,4745,4308,4140,39995,22738,29570,5291,4743,4580,7733,7782,6688,20475,24994,25042,740,781,1405
CaT2T04g00563-mRNA,0,0,0,0,8,2,8,6,4,15,11,13,87,120,84,10,11,8,0,0,0
CaT2T06g02386-mRNA,38,15,37,41,36,37,233,103,178,32,36,40,75,39,53,112,133,165,10,0,5
CaT2T04g02037-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04713-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00209-mRNA,36,24,29,27,37,47,407,205,332,28,46,63,92,88,74,234,322,250,8,0,4
CaT2T08g02198-mRNA,532,552,452,342,495,482,3911,2107,3358,436,374,375,248,281,214,3045,3480,2485,48,53,44
CaT2T08g00613-mRNA,8,0,0,0,0,0,135,121,121,0,0,0,4,11,0,124,195,82,0,0,0
CaT2T06g03089-mRNA,80,84,71,63,97,121,760,510,811,134,97,112,195,208,154,589,782,610,16,8,10
CaT2T07g00349-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05020-mRNA,40,69,52,23,38,29,259,294,333,22,50,45,16,13,24,385,546,349,6,15,25
CaT2T02g02726-mRNA,483,380,381,491,601,641,3089,1756,2556,417,507,470,1258,1072,1016,2171,2424,2057,37,57,23
CaT2T11g01884-mRNA,8,5,17,0,11,0,49,28,29,6,6,10,0,0,0,35,21,40,0,0,0
CaT2T02g02228-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
CaT2T08g02718-mRNA,139,42,60,314,311,284,43,32,34,12,21,17,68,95,39,45,24,25,0,5,0
CaT2T12g01390-mRNA,896,1224,1359,789,1128,1504,10167,5672,8575,900,970,900,4413,4379,4110,7425,8793,7726,35,66,25
CaT2T04g00497-mRNA,404,385,356,406,412,775,2245,1384,2122,300,254,286,574,597,546,1927,1738,1238,31,35,58
CaT2T04g02944-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00382-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g03973-mRNA,13,6,9,9,11,10,125,88,104,23,15,20,17,24,23,74,135,101,6,2,4
CaT2T07g02354-mRNA,96,122,94,136,157,138,803,477,689,144,107,140,145,153,183,600,750,643,11,13,21
CaT2T01g06053-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01657-mRNA,205,173,186,228,187,200,1074,696,1063,287,296,313,300,387,288,852,1033,763,34,30,35
CaT2T08g03074-mRNA,0,0,0,0,0,3,17,0,14,2,0,3,0,0,0,14,6,16,0,0,0
CaT2T01g01422-mRNA,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0
CaT2T11g01886-mRNA,9,12,0,11,8,15,67,74,77,11,27,15,22,11,18,97,80,33,0,0,0
CaT2T01g04119-mRNA,0,0,0,8,25,2,3,0,2,0,0,0,297,257,256,2,3,3,0,0,0
CaT2T06g00177-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00201-mRNA,266,313,309,526,276,401,3690,2058,3156,226,208,182,168,216,183,2737,3069,2433,13,16,44
CaT2T10g01939-mRNA,0,6,0,0,3,0,18,0,27,8,0,0,4,0,0,13,0,22,0,3,3
CaT2T08g01443-mRNA,572,673,698,665,641,675,5606,3727,5518,873,859,772,1283,1454,1278,3760,5351,4026,156,189,156
CaT2T01g00744-mRNA,6,5,3,3,4,6,119,43,83,16,9,23,7,5,3,40,86,77,2,3,2
CaT2T09g00298-mRNA,16,12,11,42,13,17,138,121,125,35,38,29,34,25,21,108,123,80,0,5,5
CaT2T09g03011-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02822-mRNA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0
CaT2T05g00555-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00337-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
CaT2T11g01945-mRNA,1774,1688,1602,2221,2442,2352,9352,5359,7485,2610,2968,2470,3306,3174,2931,6784,8270,6648,104,129,106
CaT2T02g00264-mRNA,0,0,0,22,27,0,5,4,7,0,10,0,56,64,45,19,15,4,0,0,0
CaT2T03g04805-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02411-mRNA,42,27,33,80,49,83,81,25,60,9,5,21,41,18,20,62,64,34,5,7,0
CaT2T01g05481-mRNA,578,516,565,488,675,767,4417,2710,3753,546,475,495,676,660,617,3498,4427,3121,65,87,71
CaT2T07g00169-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01738-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02729-mRNA,1400,1768,1465,2275,1998,1836,7288,2446,5372,2287,2426,2256,4747,4741,4280,4626,5368,4608,42,48,42
CaT2T06g01837-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01974-mRNA,44,55,41,38,27,28,246,108,206,41,46,44,76,59,53,175,205,125,3,0,4
CaT2T08g03172-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g04038-mRNA,0,0,0,0,0,0,15,15,0,3,0,3,0,0,0,16,20,22,0,0,0
CaT2T04g02835-mRNA,0,9,0,44,27,19,31,6,7,17,39,18,255,341,202,42,30,34,0,0,0
CaT2T04g01991-mRNA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02942-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
